                PID              AREA_1           PERIMETER ZONING 
 274928.00000000000          1658.70875           181.02537 MUC    
 277046.00000000000          1658.21250           178.12703 R2     
 621409.00000000000          1657.83000           168.21544 R2     
 390310.00000000000          1657.81250           165.75174 R2S    
 366484.00000000000          1657.21375           235.92189 R1S    
 922377.00000000000          1656.03500           161.76881 R1L    
 347666.00000000000          1654.67250           197.30558 R1L    
 349993.00000000000          1654.51125           187.17941 R1L    
 852608.00000000000          1654.19000           173.54881 R3     
 386326.00000000000          1653.96375           167.48346 R2     
1022854.00000000000          1653.86000           190.42772 R1S    
 782979.00000000000          1653.19375           162.66821 R1L    
 392530.00000000000          1652.87125           168.01562 R1L    
 339739.00000000000          1652.67375           181.38849 R3     
 419127.00000000000          1652.58000           163.90221 R1L    
 385930.00000000000          1652.08375           176.35996 R1L    
 925552.00000000000          1652.06500           164.44568 R1L    
 335430.00000000000          1651.68750           191.94571 CDA    
 347898.00000000000          1651.08000           163.07955 R3     
 715334.00000000000          1650.59625           176.33606 R3     
 407411.00000000000          1650.16500           163.57173 R1L    
 533281.00000000000          1650.04000           163.81506 R1L    
 714998.00000000000          1649.64625           176.95241 R1L    
 348847.00000000000          1648.10875           183.28295 R1L    
 392548.00000000000          1647.22250           167.80581 R1L    
 408716.00000000000          1646.09625           192.95146 R1L    
 192575.00000000000          1646.09500           162.74435 R1L    
 571711.00000000000          1645.85500           238.81686 R1L    
 701649.00000000000          1645.47625           178.56255 MUC    
 513200.00000000000          1645.24500           182.76289 R3     
 469650.00000000000          1645.16000           163.75121 R1L    
 276188.00000000000          1644.66000           182.82680 R1S    
 352948.00000000000          1644.44125           162.57552 R2     
 737148.00000000000          1643.70500           174.09308 R1L    
 601369.00000000000          1641.09875           171.68005 R1L    
 845719.00000000000          1640.55375           170.11821 R1L    
 558155.00000000000          1640.51625           162.84083 R1L    
 546234.00000000000          1640.29500           175.56357 R1L    
 576975.00000000000          1640.20875           162.54823 R3     
 753269.00000000000          1637.85000           164.98198 R1L    
1007053.00000000000          1637.07375           175.99889 R1L    
 386292.00000000000          1637.04125           166.45253 R2     
 572990.00000000000          1636.89875           175.40945 R1L    
 802876.00000000000          1636.70875           162.62587 M3     
 870154.00000000000          1636.39875           182.87742 R3     
 626549.00000000000          1636.15875           162.48176 R1L    
 524959.00000000000          1635.51625           162.30811 R3     
 430868.00000000000          1634.94500           162.96014 R1L    
 388900.00000000000          1634.70000           165.12715 R1L    
 366773.00000000000          1634.52250           163.28071 R2     
 395350.00000000000          1634.22625           162.44574 R2     
 805168.00000000000          1633.57250           170.58103 R1L    
 589655.00000000000          1631.28500           168.45689 M1     
 390807.00000000000          1630.30375           163.53483 M2     
 511584.00000000000          1628.68125           166.95901 R1L    
 390252.00000000000          1628.60250           168.38630 R2S    
 694265.00000000000          1628.34375           166.29080 R1L    
 690966.00000000000          1628.23750           294.88415 OS     
 193094.00000000000          1628.10250           163.18072 R1L    
1014224.00000000000          1627.83750           161.48348 R2S    
 440883.00000000000          1627.49625           172.92058 R1L    
 385765.00000000000          1626.91125           172.73997 R1L    
 642033.00000000000          1626.21750           186.72207 R1L    
 894246.00000000000          1626.17250           167.63402 M3     
 601252.00000000000          1626.15750           162.47830 R1L    
 612531.00000000000          1625.93750           175.58407 R1L    
 491514.00000000000          1625.52000           168.14422 R1L    
 810747.00000000000          1625.01500           185.62799 R3     
 363515.00000000000          1624.86625           186.47249 R2     
1005305.00000000000          1624.74500           172.08825 R2S    
 533257.00000000000          1624.47625           173.54526 R1L    
 547737.00000000000          1624.04125           164.22141 R1L    
 689117.00000000000          1622.86500           166.69023 R1L    
 192427.00000000000          1622.66500           216.15267 R1L    
 339028.00000000000          1622.61375           166.14393 C1     
 349977.00000000000          1621.87375           191.06127 R1L    
 402701.00000000000          1621.61500           180.38392 R2     
 391383.00000000000          1620.50250           161.47670 R1L    
 773754.00000000000          1620.17375           168.68659 R1L    
 385807.00000000000          1620.13375           168.62829 R1L    
 716142.00000000000          1619.82500           164.57026 R1L    
 440693.00000000000          1619.77625           172.34527 R1L    
 419242.00000000000          1619.21625           162.53736 R1L    
 741231.00000000000          1617.87625           162.86036 R1L    
      0.00000000000          1617.30000           455.54683 U      
 578013.00000000000          1617.19750           167.00840 R1L    
 335307.00000000000          1616.90250           262.80590 CDA    
 491670.00000000000          1616.60125           169.97836 R1L    
 437525.00000000000          1615.79000           163.82870 R1L    
 340448.00000000000          1613.96000           163.04031 DMU    
 392266.00000000000          1613.87625           162.58662 R1L    
 919449.00000000000          1613.80000           196.35136 R1L    
 394320.00000000000          1612.69500           169.71813 R1L    
 492264.00000000000          1612.27875           162.26550 R1L    
 365841.00000000000          1611.30375           176.29896 R1L    
 350082.00000000000          1610.75875           178.00243 R1L    
